"STATISTIC","STATISTIC Label","TLIST(M1)","Month","C02363V03422","Consumer Item","UNIT","VALUE"
"CPM12","National Average Price","202009","2020 September","30720","Ladies' wash, cut and blow dry fee","Euro","46.95"
"CPM12","National Average Price","202010","2020 October","10020","White, self raising flour per 2 kg","Euro","1.97"
"CPM12","National Average Price","202010","2020 October","10030","Brown, wholemeal flour per 2 kg","Euro","2.792"
"CPM12","National Average Price","202010","2020 October","10040","Bread, white sliced pan, large (800g)","Euro","1.29"
"CPM12","National Average Price","202010","2020 October","10050","Bread, brown sliced pan, large (800g)","Euro","1.464"
"CPM12","National Average Price","202010","2020 October","10190","Spaghetti per 500g","Euro","1.013"
"CPM12","National Average Price","202010","2020 October","10280","Sirloin steak per kg","Euro","14.994"
"CPM12","National Average Price","202010","2020 October","10290","Striploin steak per kg","Euro","19.911"
"CPM12","National Average Price","202010","2020 October","10300","Roast beef - topside or rib per kg","Euro","12.681"
"CPM12","National Average Price","202010","2020 October","10310","Sliced / diced beef pieces per kg","Euro","9.436"
"CPM12","National Average Price","202010","2020 October","10320","Pork loin chops per kg","Euro","7.875"
"CPM12","National Average Price","202010","2020 October","10330","Pork steak per kg","Euro","8.779"
"CPM12","National Average Price","202010","2020 October","10340","Lamb - whole leg / half leg per kg","Euro","12.67"
"CPM12","National Average Price","202010","2020 October","10350","Lamb loin chops per kg","Euro","18.06"
"CPM12","National Average Price","202010","2020 October","10360","Lamb gigot chops per kg","Euro",""
"CPM12","National Average Price","202010","2020 October","10370","Uncooked chicken medium size 1.6kg","Euro","4.692"
"CPM12","National Average Price","202010","2020 October","10400","Lamb's liver per kg","Euro",""
"CPM12","National Average Price","202010","2020 October","10410","Ham fillet per kg","Euro","5.729"
"CPM12","National Average Price","202010","2020 October","10420","Cooked ham per kg","Euro","18.107"
"CPM12","National Average Price","202010","2020 October","10440","Best back rashers per kg","Euro","9.385"
"CPM12","National Average Price","202010","2020 October","10450","Pork sausages per kg","Euro","6.304"
"CPM12","National Average Price","202010","2020 October","10520","Fresh fillet of whiting per kg","Euro",""
"CPM12","National Average Price","202010","2020 October","10530","Fresh fillet of cod per kg","Euro","17.212"
"CPM12","National Average Price","202010","2020 October","10540","Fresh salmon per kg","Euro","21.341"
"CPM12","National Average Price","202010","2020 October","10550","Fresh fillet of plaice per kg","Euro",""
"CPM12","National Average Price","202010","2020 October","10570","Fresh hake per kg","Euro",""
"CPM12","National Average Price","202010","2020 October","10590","Smoked salmon per kg","Euro","31.761"
"CPM12","National Average Price","202010","2020 October","10630","Full fat milk per 2 litre","Euro","1.687"
"CPM12","National Average Price","202010","2020 October","10640","Low fat milk per 1 litre","Euro","1.025"
"CPM12","National Average Price","202010","2020 October","10680","Irish cheddar per kg","Euro","8.821"
"CPM12","National Average Price","202010","2020 October","10730","Large eggs per half dozen","Euro","1.78"
"CPM12","National Average Price","202010","2020 October","10740","Medium eggs per half dozen","Euro","1.428"
"CPM12","National Average Price","202010","2020 October","10750","Butter per lb","Euro","2.992"
"CPM12","National Average Price","202010","2020 October","10840","Grapes per kg","Euro","5.037"
"CPM12","National Average Price","202010","2020 October","10850","Bananas per kg","Euro","1.463"
"CPM12","National Average Price","202010","2020 October","10910","Tomatoes per kg","Euro","3.362"
"CPM12","National Average Price","202010","2020 October","10920","Onions per kg","Euro","1.211"
"CPM12","National Average Price","202010","2020 October","10940","Broccoli per kg","Euro","2.672"
"CPM12","National Average Price","202010","2020 October","10950","Carrots per kg","Euro","1.102"
"CPM12","National Average Price","202010","2020 October","10960","Mushrooms per kg","Euro","3.712"
"CPM12","National Average Price","202010","2020 October","11040","Tomatoes tinned per 400g","Euro","0.818"
"CPM12","National Average Price","202010","2020 October","11090","Potatoes 2.5 kg","Euro","3.549"
"CPM12","National Average Price","202010","2020 October","11095","Potatoes 7.5 kg","Euro","6.431"
"CPM12","National Average Price","202010","2020 October","11100","Potatoes 10 kg","Euro",""
"CPM12","National Average Price","202010","2020 October","11150","White granulated sugar per 1 kg","Euro","1.142"
"CPM12","National Average Price","202010","2020 October","11160","Jam per lb","Euro","0.942"
"CPM12","National Average Price","202010","2020 October","11180","Marmalade per lb","Euro","1.873"
"CPM12","National Average Price","202010","2020 October","11570","Tea bags per 80","Euro","2.693"
"CPM12","National Average Price","202010","2020 October","11640","Orange juice per litre","Euro","1.353"
"CPM12","National Average Price","202010","2020 October","11680","Whiskey - take home (70cl bottle)","Euro","25.578"
"CPM12","National Average Price","202010","2020 October","11690","Brandy - take home (70cl bottle)","Euro","31.883"
"CPM12","National Average Price","202010","2020 October","11700","Vodka - take home (70cl bottle)","Euro","19.226"
"CPM12","National Average Price","202010","2020 October","11710","Cream liqueur - take home (70cl bottle)","Euro","16.543"
"CPM12","National Average Price","202010","2020 October","11730","Wine - take home (75cl bottle)","Euro",""
"CPM12","National Average Price","202010","2020 October","11740","Cider - take home (50cl can)","Euro","2.166"
"CPM12","National Average Price","202010","2020 October","11750","Sherry - take home (75cl bottle)","Euro",""
"CPM12","National Average Price","202010","2020 October","11760","Lager - take home (50cl can)","Euro","1.933"
"CPM12","National Average Price","202010","2020 October","11780","Stout - take home (50cl can)","Euro","2.32"
"CPM12","National Average Price","202010","2020 October","11790","Filtered cigarettes per 20 pk","Euro","13.442"
"CPM12","National Average Price","202010","2020 October","12160","Stout - draught bar (1 pint)","Euro","4.928"
"CPM12","National Average Price","202010","2020 October","12170","Lager - draught bar (1 pint)","Euro","5.224"
"CPM12","National Average Price","202010","2020 October","12180","Lager - bar (33cl bottle)","Euro","5.128"
"CPM12","National Average Price","202010","2020 October","12190","Cider - draught bar (1 pint)","Euro","5.375"
"CPM12","National Average Price","202010","2020 October","12200","Ale - draught bar (1 pint)","Euro","5.008"
"CPM12","National Average Price","202010","2020 October","12210","Cider - bar (33cl bottle)","Euro","5.319"
"CPM12","National Average Price","202010","2020 October","12220","Flavoured alcoholic drink - bar (275ml bottle)","Euro","5.691"
"CPM12","National Average Price","202010","2020 October","12230","Whiskey - bar (single) per ½ glass","Euro","4.837"
"CPM12","National Average Price","202010","2020 October","12240","Brandy - bar (single) per ½ glass","Euro","5.125"
"CPM12","National Average Price","202010","2020 October","12250","Vodka - bar (single) per ½ glass","Euro","4.852"
"CPM12","National Average Price","202010","2020 October","12270","Wine - bar (187ml bottle)","Euro",""
"CPM12","National Average Price","202010","2020 October","30180","Diesel per litre","Euro","1.244"
"CPM12","National Average Price","202010","2020 October","30190","Petrol - unleaded per litre","Euro","1.361"
"CPM12","National Average Price","202010","2020 October","30400","Cinema fee","Euro",""
"CPM12","National Average Price","202010","2020 October","30410","Nightclubs fee","Euro",""
"CPM12","National Average Price","202010","2020 October","30690","Gent's dry cut fee","Euro","16.613"
"CPM12","National Average Price","202010","2020 October","30700","Gent's wash, cut, and blow dry fee","Euro",""
"CPM12","National Average Price","202010","2020 October","30720","Ladies' wash, cut and blow dry fee","Euro","46.929"
"CPM12","National Average Price","202011","2020 November","10020","White, self raising flour per 2 kg","Euro","1.977"
"CPM12","National Average Price","202011","2020 November","10030","Brown, wholemeal flour per 2 kg","Euro","2.792"
"CPM12","National Average Price","202011","2020 November","10040","Bread, white sliced pan, large (800g)","Euro","1.294"
"CPM12","National Average Price","202011","2020 November","10050","Bread, brown sliced pan, large (800g)","Euro","1.448"
"CPM12","National Average Price","202011","2020 November","10190","Spaghetti per 500g","Euro","1.019"
"CPM12","National Average Price","202011","2020 November","10280","Sirloin steak per kg","Euro","14.95"
"CPM12","National Average Price","202011","2020 November","10290","Striploin steak per kg","Euro","19.911"
"CPM12","National Average Price","202011","2020 November","10300","Roast beef - topside or rib per kg","Euro","13.21"
"CPM12","National Average Price","202011","2020 November","10310","Sliced / diced beef pieces per kg","Euro","9.758"
"CPM12","National Average Price","202011","2020 November","10320","Pork loin chops per kg","Euro","7.817"
"CPM12","National Average Price","202011","2020 November","10330","Pork steak per kg","Euro","8.779"
"CPM12","National Average Price","202011","2020 November","10340","Lamb - whole leg / half leg per kg","Euro","12.67"
"CPM12","National Average Price","202011","2020 November","10350","Lamb loin chops per kg","Euro","18.184"
"CPM12","National Average Price","202011","2020 November","10360","Lamb gigot chops per kg","Euro",""
"CPM12","National Average Price","202011","2020 November","10370","Uncooked chicken medium size 1.6kg","Euro","4.669"
"CPM12","National Average Price","202011","2020 November","10400","Lamb's liver per kg","Euro",""
"CPM12","National Average Price","202011","2020 November","10410","Ham fillet per kg","Euro","5.749"
"CPM12","National Average Price","202011","2020 November","10420","Cooked ham per kg","Euro","17.994"
"CPM12","National Average Price","202011","2020 November","10440","Best back rashers per kg","Euro","9.339"
"CPM12","National Average Price","202011","2020 November","10450","Pork sausages per kg","Euro","6.325"
"CPM12","National Average Price","202011","2020 November","10520","Fresh fillet of whiting per kg","Euro",""
"CPM12","National Average Price","202011","2020 November","10530","Fresh fillet of cod per kg","Euro","17.212"
"CPM12","National Average Price","202011","2020 November","10540","Fresh salmon per kg","Euro","21.327"
"CPM12","National Average Price","202011","2020 November","10550","Fresh fillet of plaice per kg","Euro",""
"CPM12","National Average Price","202011","2020 November","10570","Fresh hake per kg","Euro",""
"CPM12","National Average Price","202011","2020 November","10590","Smoked salmon per kg","Euro","31.761"
"CPM12","National Average Price","202011","2020 November","10630","Full fat milk per 2 litre","Euro","1.687"
"CPM12","National Average Price","202011","2020 November","10640","Low fat milk per 1 litre","Euro","1.025"
"CPM12","National Average Price","202011","2020 November","10680","Irish cheddar per kg","Euro","8.618"
"CPM12","National Average Price","202011","2020 November","10730","Large eggs per half dozen","Euro","1.78"
"CPM12","National Average Price","202011","2020 November","10740","Medium eggs per half dozen","Euro","1.425"
"CPM12","National Average Price","202011","2020 November","10750","Butter per lb","Euro","3.079"
"CPM12","National Average Price","202011","2020 November","10840","Grapes per kg","Euro","5.094"
"CPM12","National Average Price","202011","2020 November","10850","Bananas per kg","Euro","1.464"
"CPM12","National Average Price","202011","2020 November","10910","Tomatoes per kg","Euro","3.248"
"CPM12","National Average Price","202011","2020 November","10920","Onions per kg","Euro","1.202"
